33.0  , shot_pos. Moved_geo: n/a to new position: n/a 
0.0,0.0637366436715
6.0,0.0595266869615
12.0,0.0578427042775
18.0,0.0544747389096
24.0,0.0502647821996
30.0,0.0292149986498
36.0,0.0338459510308
42.0,0.0511067735416
48.0,0.0557377259226
54.0,0.0582636999485
60.0,0.0624736566585
66.0,0.0645786350135
72.0,0.0692095873944
78.0,0.0708935700784
84.0,0.0734195441044
90.0,0.0759455181303
96.0,0.0767875094723
102.0,0.0805764705113
108.0,0.0835234402083
114.0,0.0860494142342
120.0,0.0885753882602
126.0,0.0915223579572
132.0,0.0944693276542
